"ID","SRC_ID","NAME","COUNTRY_CODE","EASTING","NORTHING","HYDROMETRIC_AREA","ELEVATION","GEOG_PATH"
430910,9856,"MARKET DRAYTON, DEVON HOUSE","GB-GBN",367500,334100,54,98,"/BI/UK/GB/ENG/SAL/"
430916,9857,"MARKET DRAYTON S WKS NO 2","GB-GBN",367000,333300,54,76,"/BI/UK/GB/ENG/SAL/"
436314,650,"BRIDGNORTH","GB-GBN",370900,293200,54,75,"/BI/UK/GB/ENG/SAL/"
436339,9948,"STANMORE HALL","GB-GBN",374200,292200,54,90,"/BI/UK/GB/ENG/SAL/"
436532,9949,"MORVILLE HALL","GB-GBN",366700,294000,54,91,"/BI/UK/GB/ENG/SAL/"
436533,9950,"BRIDGNORTH, MORVILLE HALL","GB-GBN",366800,294000,54,91,"/BI/UK/GB/ENG/SAL/"
436538,61908,"UNDERTON","GB-GBN",368351,291873,54,102,"/BI/UK/GB/ENG/SAL/"
436549,9951,"MORVILLE HALL, GATE HOUSE","GB-GBN",366900,294000,54,91,"/BI/UK/GB/ENG/SAL/"
436697,652,"HAMPTON LOADE","GB-GBN",374948,287040,54,62,"/BI/UK/GB/ENG/SAL/"
436789,9952,"ALVELEY","GB-GBN",375400,284200,54,72,"/BI/UK/GB/ENG/SAL/"
436898,9953,"MIDDLETON SCRIVEN","GB-GBN",368900,287300,54,137,"/BI/UK/GB/ENG/SAL/"
436900,9954,"DEUXHILL","GB-GBN",369700,287100,54,131,"/BI/UK/GB/ENG/SAL/"
437137,9955,"TRIMPLEY W WKS","GB-GBN",377288,278944,54,50,"/BI/UK/GB/ENG/H&W/"
437138,9955,"TRIMPLEY W WKS","GB-GBN",377288,278944,54,50,"/BI/UK/GB/ENG/H&W/"
437142,9956,"ELAN AQUEDUCT","GB-GBN",377600,278400,54,28,"/BI/UK/GB/ENG/H&W/"
437158,9957,"BAYTON COMMON","GB-GBN",370875,272926,54,204,"/BI/UK/GB/ENG/H&W/"
437342,9958,"RIBBESFORD","GB-GBN",376800,273700,54,157,"/BI/UK/GB/ENG/H&W/"
437350,9959,"BEWDLEY, CHURCH OF ENGLAND SCHOOL","GB-GBN",379200,275200,54,21,"/BI/UK/GB/ENG/H&W/"
437352,9960,"WINTERDYNE","GB-GBN",378900,274600,54,53,"/BI/UK/GB/ENG/H&W/"
437572,55838,"ENVILLE, MERE FARM","GB-GBN",382750,289105,54,85,"/BI/UK/GB/ENG/WMID/"
437816,9976,"PRESTWOOD SANATORIUM","GB-GBN",386800,286300,54,79,"/BI/UK/GB/ENG/STS/"
438092,9980,"DIMMINGSDALE W WKS","GB-GBN",385900,296100,54,98,"/BI/UK/GB/ENG/STS/"
438093,9980,"DIMMINGSDALE W WKS","GB-GBN",385900,296100,54,98,"/BI/UK/GB/ENG/STS/"
438101,56822,"BRATCH","GB-GBN",386990,293780,54,82,"/BI/UK/GB/ENG/WORC/"
438109,9982,"THE BRATCH W WKS","GB-GBN",386800,293700,54,82,"/BI/UK/GB/ENG/STS/"
438110,9982,"THE BRATCH W WKS","GB-GBN",386800,293700,54,82,"/BI/UK/GB/ENG/STS/"
438146,9984,"HIMLEY","GB-GBN",387800,291400,54,79,"/BI/UK/GB/ENG/STS/"
438251,9987,"ASHWOOD P STA","GB-GBN",386600,287800,54,63,"/BI/UK/GB/ENG/STS/"
438252,55562,"ASHWOOD, PADDOCKS","GB-GBN",386496,288670,54,60,"/BI/UK/GB/ENG/STS/"
438304,9988,"ENVILLE","GB-GBN",382500,286600,54,85,"/BI/UK/GB/ENG/STS/"
438344,9989,"PRESTWOOD","GB-GBN",385900,285800,54,55,"/BI/UK/GB/ENG/STS/"
438409,9990,"KINVER","GB-GBN",384800,283500,54,46,"/BI/UK/GB/ENG/STS/"
438492,9991,"WOLVERLEY NO 2","GB-GBN",383000,279800,54,62,"/BI/UK/GB/ENG/H&W/"
438552,9992,"WOLVERLEY","GB-GBN",382100,279800,54,76,"/BI/UK/GB/ENG/H&W/"
438684,9997,"PARK HALL","GB-GBN",386400,277800,54,61,"/BI/UK/GB/ENG/H&W/"
438695,30094,"KIDDERMINSTER, GREENHILL","GB-GBN",384509,277852,54,67,"/BI/UK/GB/ENG/H&W/"
438701,9998,"KIDDERMINSTER, WOLVERLEY ROAD","GB-GBN",384300,278600,54,75,"/BI/UK/GB/ENG/H&W/"
438716,9999,"KIDDERMINSTER, AGGBOROUGH","GB-GBN",383400,275800,54,61,"/BI/UK/GB/ENG/H&W/"
438717,10000,"KIDDERMINSTER, GREEN STREET","GB-GBN",383100,275800,54,30,"/BI/UK/GB/ENG/H&W/"
438726,10001,"KIDDERMINSTER, ST JOHNS AVENUE","GB-GBN",381700,276400,54,76,"/BI/UK/GB/ENG/H&W/"
438880,10003,"KIDDERMINSTER, STOURPORT ROAD","GB-GBN",382200,274800,54,54,"/BI/UK/GB/ENG/H&W/"
438886,10004,"OLDINGTON W WKS","GB-GBN",382200,273900,54,44,"/BI/UK/GB/ENG/H&W/"
438937,10007,"SHENSTONE","GB-GBN",386310,273563,54,76,"/BI/UK/GB/ENG/H&W/"
440293,10034,"ANCHOR","GB-GBN",317200,285700,54,381,"/BI/UK/GB/WAL/POWN/"
440386,10035,"WARREN HILL","GB-GBN",315000,277700,54,392,"/BI/UK/GB/WAL/POWS/"
440452,10036,"BEGUILDY","GB-GBN",319500,279800,54,244,"/BI/UK/GB/WAL/POWS/"
440706,24101,"KNIGHTON, BARNYARD","GB-GBN",328300,272500,54,195,"/BI/UK/GB/WAL/POWS/"
440707,10037,"KNIGHTON, VICTORIA ROAD","GB-GBN",328600,272500,54,183,"/BI/UK/GB/WAL/POWS/"
440770,10038,"KNIGHTON W WKS","GB-GBN",329900,272300,54,168,"/BI/UK/GB/WAL/POWS/"
440885,10039,"BRAMPTON BRYAN","GB-GBN",337142,272644,54,131,"/BI/UK/GB/ENG/H&W/"
440966,24802,"CROSSWAYS","GB-GBN",320474,285823,54,415,"/BI/UK/GB/ENG/SAL/"
441009,10040,"BETTWS-Y-CRWYN","GB-GBN",320360,281360,54,396,"/BI/UK/GB/ENG/SAL/"
441011,10040,"BETTWS-Y-CRWYN","GB-GBN",320360,281360,54,396,"/BI/UK/GB/ENG/SAL/"
441059,10041,"TWO CROSSES","GB-GBN",323800,286600,54,434,"/BI/UK/GB/ENG/SAL/"
441305,10042,"CLUN","GB-GBN",331049,280071,54,253,"/BI/UK/GB/ENG/SAL/"
441373,10043,"CLUNBURY","GB-GBN",337226,280541,54,158,"/BI/UK/GB/ENG/SAL/"
441374,56239,"CLUNBURY, HILL VIEW","GB-GBN",337250,280380,54,165,"/BI/UK/GB/ENG/SAL/"
441397,10044,"BISHOPS CASTLE","GB-GBN",332400,289200,54,229,"/BI/UK/GB/ENG/SAL/"
441400,10045,"BISHOPS CASTLE HIGH SCHOOL","GB-GBN",332400,288700,54,175,"/BI/UK/GB/ENG/SAL/"
441406,10046,"COLEBATCH","GB-GBN",332000,287100,54,170,"/BI/UK/GB/ENG/SAL/"
441430,10047,"BISHOPS CASTLE NO 2","GB-GBN",331500,289400,54,247,"/BI/UK/GB/ENG/SAL/"
441540,10049,"TOTTERTON HALL","GB-GBN",336000,287400,54,213,"/BI/UK/GB/ENG/SAL/"
441620,10050,"CRAVEN ARMS, HOPESAY RECTORY","GB-GBN",338900,283200,54,175,"/BI/UK/GB/ENG/SAL/"
441887,56821,"BISHOPS CASTLE RESR","GB-GBN",333810,287314,54,251,"/BI/UK/GB/ENG/SAL/"
441924,10051,"LOWER HODRE","GB-GBN",332500,276800,54,299,"/BI/UK/GB/ENG/SAL/"
441945,10052,"BUCKNELL NO 2","GB-GBN",335400,273600,54,146,"/BI/UK/GB/ENG/SAL/"
441946,10053,"BUCKNELL","GB-GBN",335300,273500,54,146,"/BI/UK/GB/ENG/SAL/"
442184,10055,"DOWNTON","GB-GBN",343600,274400,54,184,"/BI/UK/GB/ENG/SAL/"
442185,10056,"DOWNTON CASTLE","GB-GBN",344400,274700,54,139,"/BI/UK/GB/ENG/H&W/"
442186,56253,"BROMFIELD, COOKERIDGE COTTAGE","GB-GBN",345270,276690,54,119,"/BI/UK/GB/ENG/SAL/"
442288,10057,"SHELVE NO 2","GB-GBN",333600,298900,54,344,"/BI/UK/GB/ENG/SAL/"
442289,10058,"SHELVE","GB-GBN",333700,298900,54,343,"/BI/UK/GB/ENG/SAL/"
442525,10059,"RATLINGHOPE, COATES","GB-GBN",339333,295425,54,333,"/BI/UK/GB/ENG/SAL/"
442592,10060,"PLOWDEN HALL","GB-GBN",337500,286600,54,191,"/BI/UK/GB/ENG/SAL/"
442790,56819,"ALDON","GB-GBN",343109,280247,54,250,"/BI/UK/GB/ENG/SAL/"
442791,61863,"STOKESAY","GB-GBN",344489,278465,54,115,"/BI/UK/GB/ENG/SAL/"
442847,10061,"ACTON SCOTT NO 2","GB-GBN",345600,289500,54,198,"/BI/UK/GB/ENG/SAL/"
442855,10062,"BOG","GB-GBN",335600,289000,54,357,"/BI/UK/GB/ENG/SAL/"
442912,10063,"LITTLE STRETTON S WKS","GB-GBN",343800,291200,54,186,"/BI/UK/GB/ENG/SAL/"
442921,56902,"ASTERTON","GB-GBN",340266,291520,54,415,"/BI/UK/GB/ENG/SAL/"
442926,637,"CHURCH STRETTON","GB-GBN",343800,291100,54,187,"/BI/UK/GB/ENG/SAL/"
442927,10064,"CHURCH STRETTON S WKS NO 2","GB-GBN",343952,290900,54,172,"/BI/UK/GB/ENG/SAL/"
442965,10065,"ACTON SCOTT","GB-GBN",345200,289000,54,183,"/BI/UK/GB/ENG/SAL/"
443092,10066,"CRAVEN ARMS S WKS","GB-GBN",343695,281085,54,111,"/BI/UK/GB/ENG/SAL/"
443093,10066,"CRAVEN ARMS S WKS","GB-GBN",343695,281085,54,111,"/BI/UK/GB/ENG/SAL/"
443216,10067,"OAKLY PARK","GB-GBN",349100,276200,54,91,"/BI/UK/GB/ENG/SAL/"
443266,10068,"BOURTON","GB-GBN",359600,296300,54,194,"/BI/UK/GB/ENG/SAL/"
443362,10069,"THE FEGG","GB-GBN",355200,293400,54,229,"/BI/UK/GB/ENG/SAL/"
443365,10070,"LONGVILLE, WILDERHOPE FARM","GB-GBN",354466,292785,54,210,"/BI/UK/GB/ENG/SAL/"
443366,10071,"WILDERHOPE","GB-GBN",354400,292700,54,215,"/BI/UK/GB/ENG/SAL/"
443530,10072,"TUGFORD","GB-GBN",355800,287200,54,162,"/BI/UK/GB/ENG/SAL/"
443638,10073,"WESTHOPE, GARDEN COTTAGE","GB-GBN",347533,286300,54,186,"/BI/UK/GB/ENG/SAL/"
443689,10074,"CLEE ST MARGARET","GB-GBN",356400,284200,54,206,"/BI/UK/GB/ENG/SAL/"
443873,641,"LUDLOW COLLEGE NO 2","GB-GBN",350900,274600,54,107,"/BI/UK/GB/ENG/SAL/"
443874,10075,"LUDLOW, CASTLE WEIR","GB-GBN",350700,274500,54,82,"/BI/UK/GB/ENG/SAL/"
443875,10076,"LUDLOW, HILL CREST","GB-GBN",351400,275200,54,107,"/BI/UK/GB/ENG/SAL/"
443876,16804,"LUDLOW COLLEGE","GB-GBN",351100,274200,54,84,"/BI/UK/GB/ENG/SAL/"
443877,55764,"LUDLOW, APPLE TREE BARN","GB-GBN",351017,274937,54,95,"/BI/UK/GB/ENG/SAL/"
443878,56529,"LUDLOW, ASHFORD HOUSE","GB-GBN",351100,274500,54,96,"/BI/UK/GB/ENG/SAL/"
443891,642,"LUDLOW W WKS","GB-GBN",351600,273200,54,72,"/BI/UK/GB/ENG/SAL/"
443944,10077,"ASHFORD CARBONELL","GB-GBN",352000,271300,54,72,"/BI/UK/GB/ENG/SAL/"
444266,10079,"STOKE ST MILBOROUGH","GB-GBN",356800,280700,54,189,"/BI/UK/GB/ENG/SAL/"
444353,10080,"CLEE STANTON","GB-GBN",358007,278835,54,255,"/BI/UK/GB/ENG/SAL/"
444890,10085,"DITTON PRIORS","GB-GBN",360800,288200,54,248,"/BI/UK/GB/ENG/SAL/"
444990,56824,"CLEOBURY NORTH","GB-GBN",361739,287051,54,241,"/BI/UK/GB/ENG/WORC/"
445031,56820,"BICKLEY","GB-GBN",363120,271330,54,111,"/BI/UK/GB/ENG/SAL/"
445032,10086,"BURWARTON","GB-GBN",361700,285100,54,248,"/BI/UK/GB/ENG/SAL/"
445049,10087,"DINGLE LEYS","GB-GBN",362300,285000,54,223,"/BI/UK/GB/ENG/SAL/"
445059,30831,"BURWARTON, ASTON BOTTERILL","GB-GBN",363094,284165,54,183,"/BI/UK/GB/ENG/SAL/"
445113,645,"CLEE HILL","GB-GBN",359900,277900,54,504,"/BI/UK/GB/ENG/SAL/"
445118,10088,"CLEE HILL RADAR SITE","GB-GBN",359400,277900,54,518,"/BI/UK/GB/ENG/SAL/"
445233,647,"DETTON HALL","GB-GBN",366700,279600,54,153,"/BI/UK/GB/ENG/SAL/"
445235,646,"NETHERCOTT","GB-GBN",367700,278700,54,150,"/BI/UK/GB/ENG/SAL/"
445243,10089,"CHILTON","GB-GBN",367300,278100,54,125,"/BI/UK/GB/ENG/SAL/"
445379,10090,"HOPTON WAFERS","GB-GBN",363800,276500,54,169,"/BI/UK/GB/ENG/SAL/"
445380,10091,"HOPTON COURT","GB-GBN",364200,276600,54,183,"/BI/UK/GB/ENG/SAL/"
445388,10092,"HOPTON WAFERS, MIDDRIDGE","GB-GBN",363600,276400,54,169,"/BI/UK/GB/ENG/SAL/"
445389,18981,"HOPTON WAFERS, BRIDGE COTTAGE","GB-GBN",363810,276177,54,149,"/BI/UK/GB/ENG/SAL/"
430917,9858,"MARKET DRAYTON S WKS","GB-GBN",366914,333250,54,76,"/BI/UK/GB/ENG/SAL/"
430989,9859,"PREES, HIGHER HEATH W WKS","GB-GBN",357250,335080,54,85,"/BI/UK/GB/ENG/SAL/"
430991,9859,"PREES, HIGHER HEATH W WKS","GB-GBN",357250,335080,54,85,"/BI/UK/GB/ENG/SAL/"
431004,9860,"SANDFORD","GB-GBN",358243,333981,54,84,"/BI/UK/GB/ENG/SAL/"
431086,16802,"TERNHILL MET OFFICE","GB-GBN",364200,330900,54,82,"/BI/UK/GB/ENG/SAL/"
431087,9861,"TERNHILL AIRFIELD","GB-GBN",364080,331151,54,83,"/BI/UK/GB/ENG/SAL/"
431102,9862,"HAWKSTONE PARK","GB-GBN",358300,330100,54,131,"/BI/UK/GB/ENG/SAL/"
431151,9863,"STOKE-ON-TERN, MAYFIELDS","GB-GBN",364287,329038,54,76,"/BI/UK/GB/ENG/SAL/"
431165,9864,"HODNET","GB-GBN",361500,328400,54,79,"/BI/UK/GB/ENG/SAL/"
431171,9865,"STOKE-ON-TERN","GB-GBN",363900,328500,54,69,"/BI/UK/GB/ENG/SAL/"
431254,56571,"MARKET DRAYTON, OLD SPRINGS","GB-GBN",370100,332300,54,129,"/BI/UK/GB/ENG/STS/"
431255,9866,"SHAKEFORD","GB-GBN",367700,328400,54,87,"/BI/UK/GB/ENG/SAL/"
431310,9867,"PEPLOW","GB-GBN",363400,324900,54,69,"/BI/UK/GB/ENG/SAL/"
431312,9868,"PEPLOW, HOME FARM","GB-GBN",363583,324755,54,69,"/BI/UK/GB/ENG/SAL/"
431318,9869,"CHILDS ERCALL","GB-GBN",366600,325400,54,91,"/BI/UK/GB/ENG/SAL/"
431324,9870,"CHILD S ERCALL S WKS","GB-GBN",366200,324800,54,76,"/BI/UK/GB/ENG/SAL/"
431325,56069,"ERCALL","GB-GBN",366510,323340,54,69,"/BI/UK/GB/ENG/SAL/"
431395,9872,"GREENFIELDS","GB-GBN",361400,326100,54,85,"/BI/UK/GB/ENG/SAL/"
431461,9873,"ELLERDINE HEATH","GB-GBN",361900,321900,54,70,"/BI/UK/GB/ENG/SAL/"
431560,30012,"HEATH HILL","GB-GBN",377000,314000,54,130,"/BI/UK/GB/ENG/SAL/"
431584,9874,"MORETON (SALOP)","GB-GBN",379700,317000,54,88,"/BI/UK/GB/ENG/SAL/"
431663,9875,"NORBURY JUNCTION","GB-GBN",379400,322800,54,101,"/BI/UK/GB/ENG/STS/"
431822,9876,"ADBASTON","GB-GBN",376400,327600,54,104,"/BI/UK/GB/ENG/STS/"
431892,9877,"CHETWYND PARK","GB-GBN",373700,321500,54,70,"/BI/UK/GB/ENG/SAL/"
431945,9878,"CHESWARDINE HALL","GB-GBN",372400,330800,54,162,"/BI/UK/GB/ENG/STS/"
431947,56170,"LOGGERHEADS, BURNTWOOD P STA","GB-GBN",374730,334130,54,185,"/BI/UK/GB/ENG/STS/"
431951,9879,"CHESWARDINE","GB-GBN",372100,329500,54,125,"/BI/UK/GB/ENG/SAL/"
431952,9880,"CHESWARDINE, LILACS","GB-GBN",372000,329600,54,131,"/BI/UK/GB/ENG/SAL/"
432068,9881,"SAMBROOK 11","GB-GBN",371200,324600,54,76,"/BI/UK/GB/ENG/SAL/"
432069,9882,"SAMBROOK 13","GB-GBN",371300,324600,54,76,"/BI/UK/GB/ENG/SAL/"
432226,9883,"CRUDGINGTON","GB-GBN",362900,318100,54,55,"/BI/UK/GB/ENG/SAL/"
432251,651,"NEWPORT (SALOP)","GB-GBN",371246,320102,54,66,"/BI/UK/GB/ENG/SAL/"
432252,651,"NEWPORT (SALOP)","GB-GBN",371246,320102,54,66,"/BI/UK/GB/ENG/SAL/"
432299,55829,"CRUDGINGTON, FIELDS LODGE","GB-GBN",363888,317641,54,52,"/BI/UK/GB/ENG/SAL/"
432335,9884,"CRUDGINGTON, PRIORY COTTAGE","GB-GBN",363200,317900,54,53,"/BI/UK/GB/ENG/SAL/"
432336,9885,"CRUDGINGTON, SLEAP COTTAGE","GB-GBN",363000,317600,54,53,"/BI/UK/GB/ENG/SAL/"
432473,9886,"LILLESHALL","GB-GBN",372400,315200,54,69,"/BI/UK/GB/ENG/SAL/"
432583,9887,"TRENCH","GB-GBN",368600,312700,54,75,"/BI/UK/GB/ENG/SAL/"
432635,9888,"LAWLEY","GB-GBN",367600,309000,54,152,"/BI/UK/GB/ENG/SAL/"
432650,649,"WELLINGTON NO 2","GB-GBN",367300,311700,54,96,"/BI/UK/GB/ENG/SAL/"
432673,9889,"WELLINGTON, WREKIN COLL","GB-GBN",365600,311800,54,104,"/BI/UK/GB/ENG/SAL/"
432682,9891,"WAPPENSHALL","GB-GBN",365900,314200,54,64,"/BI/UK/GB/ENG/SAL/"
432710,9892,"CLUDDLEY","GB-GBN",363200,310300,54,118,"/BI/UK/GB/ENG/SAL/"
432716,9893,"WREKIN RESR","GB-GBN",363700,309600,54,146,"/BI/UK/GB/ENG/SAL/"
432768,9894,"WOODFIELD P STA","GB-GBN",363000,316400,54,52,"/BI/UK/GB/ENG/SAL/"
432810,9895,"RUSHMOOR S WKS","GB-GBN",361589,313512,54,50,"/BI/UK/GB/ENG/SAL/"
432811,9895,"RUSHMOOR S WKS","GB-GBN",361589,313512,54,50,"/BI/UK/GB/ENG/SAL/"
432827,9896,"ALLSCOTT","GB-GBN",360600,312600,54,58,"/BI/UK/GB/ENG/SAL/"
432926,9897,"NORTHWOOD, WOODLANDS","GB-GBN",347100,332200,54,88,"/BI/UK/GB/ENG/SAL/"
433051,9898,"PETTON","GB-GBN",343700,326700,54,114,"/BI/UK/GB/ENG/SAL/"
433055,56042,"RORRINGTON","GB-GBN",330370,300480,54,200,"/BI/UK/GB/ENG/SAL/"
433056,9899,"COCKSHUTT","GB-GBN",343664,328742,54,99,"/BI/UK/GB/ENG/SAL/"
433126,9900,"ALDERTON","GB-GBN",349400,323900,54,114,"/BI/UK/GB/ENG/SAL/"
433143,9901,"WEBSCOTT FARM","GB-GBN",347300,322700,54,98,"/BI/UK/GB/ENG/SAL/"
433226,9902,"WEM, ADAMS SCHOOL","GB-GBN",350800,329300,54,81,"/BI/UK/GB/ENG/SAL/"
433237,9903,"WEM S WKS","GB-GBN",351818,328646,54,76,"/BI/UK/GB/ENG/SAL/"
433252,9904,"WEM","GB-GBN",351500,329200,54,80,"/BI/UK/GB/ENG/SAL/"
433294,9905,"TILSTOCK, WOODROWE COTTAGE","GB-GBN",354300,338800,54,103,"/BI/UK/GB/ENG/SAL/"
433316,9906,"TILSTOCK","GB-GBN",354000,337900,54,107,"/BI/UK/GB/ENG/SAL/"
433576,9907,"LEE BROCKHURST, CHURCH ROAD","GB-GBN",354700,327200,54,84,"/BI/UK/GB/ENG/SAL/"
433577,9908,"LEE BROCKHURST, LEE HALL FARM","GB-GBN",354600,327100,54,82,"/BI/UK/GB/ENG/SAL/"
433580,9909,"LEE BROCKHURST, BESFORD WOOD","GB-GBN",354700,326600,54,84,"/BI/UK/GB/ENG/SAL/"
433708,643,"SHAWBURY","GB-GBN",355280,322106,54,72,"/BI/UK/GB/ENG/SAL/"
433709,643,"SHAWBURY","GB-GBN",355280,322106,54,72,"/BI/UK/GB/ENG/SAL/"
433710,643,"SHAWBURY","GB-GBN",355280,322106,54,72,"/BI/UK/GB/ENG/SAL/"
433711,643,"SHAWBURY","GB-GBN",355280,322106,54,72,"/BI/UK/GB/ENG/SAL/"
433712,643,"SHAWBURY","GB-GBN",355280,322106,54,72,"/BI/UK/GB/ENG/SAL/"
433802,9911,"RODEN","GB-GBN",357600,316600,54,64,"/BI/UK/GB/ENG/SAL/"
433845,9912,"RODINGTON","GB-GBN",358200,314600,54,55,"/BI/UK/GB/ENG/SAL/"
434022,9913,"BERRINGTON (SHROPSHIRE)","GB-GBN",353100,306800,54,84,"/BI/UK/GB/ENG/SAL/"
434023,9914,"BERRINGTON, SMITHY COTTAGES","GB-GBN",352700,306800,54,84,"/BI/UK/GB/ENG/SAL/"
434078,9915,"ALL STRETTON","GB-GBN",345735,295836,54,256,"/BI/UK/GB/ENG/SAL/"
434120,9916,"LEEBOTWOOD","GB-GBN",347900,298500,54,137,"/BI/UK/GB/ENG/SAL/"
434149,9918,"WOOLSTASTON","GB-GBN",344900,298600,54,227,"/BI/UK/GB/ENG/SAL/"
434157,55923,"WALKMILLS","GB-GBN",346754,299318,54,157,"/BI/UK/GB/ENG/SAL/"
434199,9918,"WOOLSTASTON","GB-GBN",344900,298600,54,227,"/BI/UK/GB/ENG/SAL/"
434223,9919,"DORRINGTON","GB-GBN",348000,302800,54,99,"/BI/UK/GB/ENG/SAL/"
434231,9920,"DORRINGTON, NETLEY HALL","GB-GBN",347200,301900,54,108,"/BI/UK/GB/ENG/SAL/"
434254,9921,"CHURCH PULVERBATCH","GB-GBN",342100,302200,54,247,"/BI/UK/GB/ENG/SAL/"
434442,24777,"LITTLE RYTON","GB-GBN",348847,302273,54,107,"/BI/UK/GB/ENG/SAL/"
434512,9922,"SHREWSBURY, FRODESLEY HALL","GB-GBN",351600,301200,54,144,"/BI/UK/GB/ENG/SAL/"
434520,9923,"ACTON BURNELL","GB-GBN",353400,302100,54,119,"/BI/UK/GB/ENG/SAL/"
434595,9924,"HARNAGE GRANGE","GB-GBN",356934,302155,54,124,"/BI/UK/GB/ENG/SAL/"
434925,9925,"MADELEY, CHURCH OF ENGLAND SCHOOL","GB-GBN",369700,304300,54,114,"/BI/UK/GB/ENG/SAL/"
434930,9926,"BUILDWAS, DEVILS DINGLE","GB-GBN",363900,305500,54,94,"/BI/UK/GB/ENG/SAL/"
434942,9927,"MUCH WENLOCK","GB-GBN",361900,300000,54,168,"/BI/UK/GB/ENG/SAL/"
435025,9928,"LITTLE WENLOCK","GB-GBN",364700,307000,54,224,"/BI/UK/GB/ENG/SAL/"
435026,9929,"LITTLE WENLOCK, P O","GB-GBN",364800,306900,54,226,"/BI/UK/GB/ENG/SAL/"
435061,648,"COALBROOKDALE","GB-GBN",366700,304800,54,73,"/BI/UK/GB/ENG/SAL/"
435068,9930,"BENTHALL, LEO FARM","GB-GBN",366600,302200,54,177,"/BI/UK/GB/ENG/SAL/"
435069,9931,"BROSELEY","GB-GBN",367100,302300,54,160,"/BI/UK/GB/ENG/SAL/"
435090,55925,"WILLEY","GB-GBN",368169,299952,54,125,"/BI/UK/GB/ENG/SAL/"
435131,9932,"COALPORT S WKS","GB-GBN",370756,301574,54,40,"/BI/UK/GB/ENG/SAL/"
435265,9933,"SHERIFFHALES","GB-GBN",376000,312300,54,122,"/BI/UK/GB/ENG/SAL/"
435388,9934,"WESTON PARK (SHROPSHIRE)","GB-GBN",380662,310796,54,113,"/BI/UK/GB/ENG/SAL/"
435507,9935,"COSFORD W WKS NO 3","GB-GBN",378200,304700,54,76,"/BI/UK/GB/ENG/SAL/"
435508,9936,"COSFORD W WKS","GB-GBN",378100,304600,54,68,"/BI/UK/GB/ENG/SAL/"
435509,9937,"COSFORD W WKS NO 2","GB-GBN",378000,304700,54,59,"/BI/UK/GB/ENG/SAL/"
435510,56825,"COSFORD W WKS NO 4","GB-GBN",378020,304670,54,63,"/BI/UK/GB/ENG/SAL/"
435528,9938,"HATTON GRANGE","GB-GBN",376476,304255,54,76,"/BI/UK/GB/ENG/SAL/"
435543,9939,"OAKENGATES, PRIORSLEE","GB-GBN",372500,309400,54,122,"/BI/UK/GB/ENG/SAL/"
435637,9940,"BECKBURY","GB-GBN",376600,301600,54,84,"/BI/UK/GB/ENG/SAL/"
435650,9941,"SHIFNAL, RYTON RECTORY","GB-GBN",376500,302800,54,82,"/BI/UK/GB/ENG/SAL/"
435872,9942,"FOLLEY","GB-GBN",377100,297800,54,70,"/BI/UK/GB/ENG/SAL/"
435970,9943,"PATTINGHAM","GB-GBN",382600,299200,54,122,"/BI/UK/GB/ENG/STS/"
435979,9944,"KINGSLOW HALL","GB-GBN",379100,298600,54,91,"/BI/UK/GB/ENG/SAL/"
436035,9945,"HILTON P STA","GB-GBN",377600,295900,54,51,"/BI/UK/GB/ENG/SAL/"
436070,9946,"HALFPENNY GREEN","GB-GBN",381800,291400,54,76,"/BI/UK/GB/ENG/STS/"
436134,9947,"CLAVERLEY","GB-GBN",379700,293500,54,70,"/BI/UK/GB/ENG/SAL/"
436161,16803,"WORFIELD","GB-GBN",379100,294100,54,70,"/BI/UK/GB/ENG/SAL/"
420649,9649,"CARREG WEN","GB-GBN",282900,288500,54,576,"/BI/UK/GB/WAL/POWN/"
420650,9650,"BLAEN HAFREN","GB-GBN",283500,288400,54,439,"/BI/UK/GB/WAL/POWN/"
420653,9651,"PUMLUMON, TAR GLAS","GB-GBN",283600,289300,54,543,"/BI/UK/GB/WAL/POWN/"
420655,1187,"MOEL CYNNEDD","GB-GBN",284300,287700,54,358,"/BI/UK/GB/WAL/POWN/"
420656,1187,"MOEL CYNNEDD","GB-GBN",284300,287700,54,358,"/BI/UK/GB/WAL/POWN/"
420668,9653,"ESGAIR-Y-MAESNANT","GB-GBN",283100,286400,54,475,"/BI/UK/GB/WAL/POWN/"
420696,9654,"MYNYDD-Y-GROES","GB-GBN",287200,287300,54,471,"/BI/UK/GB/WAL/POWN/"
420708,9655,"HAFREN LODGE","GB-GBN",288900,285300,54,244,"/BI/UK/GB/WAL/POWN/"
420720,30738,"OLD HALL, PANT-YR-ESGAIR","GB-GBN",287393,284935,54,323,"/BI/UK/GB/WAL/POWN/"
420782,9656,"LLANIDLOES, MOUNT SEVERN","GB-GBN",294300,284000,54,183,"/BI/UK/GB/WAL/POWN/"
420803,1240,"CENARTH","GB-GBN",295700,277200,54,308,"/BI/UK/GB/WAL/POWS/"
420805,1239,"CEFN-LLECH","GB-GBN",295500,277300,54,317,"/BI/UK/GB/WAL/POWS/"
420828,1241,"CENARTH MILL","GB-GBN",297800,277800,54,282,"/BI/UK/GB/WAL/POWS/"
420868,9658,"GARTH-FAWR","GB-GBN",299608,279072,54,366,"/BI/UK/GB/WAL/POWN/"
420983,9659,"LLANIDLOES","GB-GBN",294936,283756,54,171,"/BI/UK/GB/WAL/POWN/"
